location.name+A319,location.region,location.country,location.lat,location.lon,location.tz_id,location.localtime_epoch,location.localtime,current.last_updated_epoch,current.last_updated,current.temp_c,current.temp_f,current.is_day,current.condition.text,current.condition.icon,current.condition.code,current.wind_mph,current.wind_kph,current.wind_degree,current.wind_dir,current.pressure_mb,current.pressure_in,current.precip_mm,current.precip_in,current.humidity,current.cloud,current.feelslike_c,current.feelslike_f,current.vis_km,current.vis_miles,current.uv,current.gust_mph,current.gust_kph
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630338944,30-08-2021 21:25,1630338300,30-08-2021 21:15,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,6.9,11.2,110,ESE,1005,29.68,0,0,84,75,29.3,84.8,2.5,1,7,11.4,18.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630339845,30-08-2021 21:40,1630335600,30-08-2021 20:30,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,6.9,11.2,110,ESE,1005,29.68,0,0,84,75,29.3,84.8,2.5,1,7,11.4,18.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630341990,30-08-2021 22:16,1630341900,30-08-2021 22:15,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,3.8,6.1,70,ENE,1006,29.71,0,0,84,75,29.4,84.8,2.5,1,1,10.7,17.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630342891,30-08-2021 22:31,1630341900,30-08-2021 22:15,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,3.8,6.1,70,ENE,1006,29.71,0,0,84,75,29.4,84.8,2.5,1,1,10.7,17.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630343791,30-08-2021 22:46,1630343700,30-08-2021 22:45,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9,110,ESE,1006,29.71,0,0,84,75,29.4,84.8,2.5,1,1,10.7,17.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630369037,31-08-2021 05:47,1630368900,31-08-2021 05:45,25,77,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,6.9,11.2,240,WSW,1004,29.65,0.3,0.01,100,75,26.9,80.3,2.5,1,1,14.5,23.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630369937,31-08-2021 06:02,1630369800,31-08-2021 06:00,25,77,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,6.9,11.2,240,WSW,1004,29.65,0,0,100,75,26.8,80.3,2.5,1,1,15,24.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630370838,31-08-2021 06:17,1630370700,31-08-2021 06:15,25,77,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,6.9,11.2,240,WSW,1004,29.65,0,0,100,75,26.8,80.3,2.5,1,1,15,24.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630371739,31-08-2021 06:32,1630368000,31-08-2021 05:30,27.3,81.1,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,10.5,16.9,283,WNW,1004,29.66,0,0,75,60,30.2,86.4,10,6,1,15,24.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630372639,31-08-2021 06:47,1630372500,31-08-2021 06:45,26,78.8,1,Torrential rain shower,//cdn.weatherapi.com/weather/64x64/day/359.png,1246,11.9,19.1,270,W,1005,29.68,0,0,94,100,28.1,82.6,1.5,0,1,15,24.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630373540,31-08-2021 07:02,1630373400,31-08-2021 07:00,26,78.8,1,Torrential rain shower,//cdn.weatherapi.com/weather/64x64/day/359.png,1246,11.9,19.1,270,W,1005,29.68,0.1,0,94,100,28.1,82.6,1.5,0,1,14.8,23.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630401319,31-08-2021 14:45,1630401300,31-08-2021 14:45,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,3.8,6.1,310,NW,1004,29.65,0,0,100,100,29.3,84.7,1.8,1,6,14.1,22.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630402220,31-08-2021 15:00,1630402200,31-08-2021 15:00,26,78.8,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,5.6,9,330,NNW,1004,29.65,2,0.08,94,100,29.6,85.2,2.1,1,5,13,20.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630407173,31-08-2021 16:22,1630406700,31-08-2021 16:15,26,78.8,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,5.6,9,330,NNW,1003,29.62,8.1,0.32,94,100,30,86.1,2.5,1,5,13,20.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630408074,31-08-2021 16:37,1630404000,31-08-2021 15:30,26,78.8,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,5.6,9,330,NNW,1003,29.62,8.1,0.32,94,100,30,86.1,2.5,1,5,13,20.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630408975,31-08-2021 16:52,1630408500,31-08-2021 16:45,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,6.9,11.2,290,WNW,1003,29.62,8.1,0.32,94,100,30,86.1,1.7,1,5,13,20.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630409876,31-08-2021 17:07,1630409400,31-08-2021 17:00,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,6.9,11.2,290,WNW,1003,29.62,21.8,0.86,94,100,29.6,85.3,1.7,1,5,16.6,26.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630410777,31-08-2021 17:22,1630410300,31-08-2021 17:15,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,3.8,6.1,140,SE,1003,29.62,21.8,0.86,94,100,29.6,85.3,2.2,1,5,16.6,26.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630411678,31-08-2021 17:37,1630407600,31-08-2021 16:30,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,3.8,6.1,140,SE,1003,29.62,21.8,0.86,94,100,29.6,85.3,2.2,1,5,16.6,26.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630412578,31-08-2021 17:52,1630412100,31-08-2021 17:45,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,3.8,6.1,180,S,1003,29.62,21.8,0.86,100,100,29.6,85.3,2.2,1,5,16.6,26.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630413479,31-08-2021 18:07,1630413000,31-08-2021 18:00,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,3.8,6.1,180,S,1003,29.62,5,0.2,100,100,29.4,85,2.2,1,6,14.3,23
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630414380,31-08-2021 18:23,1630413900,31-08-2021 18:15,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,4.3,6.8,150,SSE,1003,29.62,5,0.2,100,100,29.4,85,2.2,1,6,14.3,23
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630415281,31-08-2021 18:38,1630411200,31-08-2021 17:30,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,4.3,6.8,150,SSE,1003,29.62,5,0.2,100,100,29.4,85,2.2,1,6,14.3,23
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630416182,31-08-2021 18:53,1630415700,31-08-2021 18:45,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,5.6,9,150,SSE,1003,29.62,5,0.2,100,100,29.4,85,2.2,1,6,14.3,23
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630417083,31-08-2021 19:08,1630416600,31-08-2021 19:00,26,78.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,5.6,9,150,SSE,1003,29.62,4.6,0.18,100,100,29.4,84.9,2.2,1,6,15.4,24.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630417984,31-08-2021 19:23,1630417500,31-08-2021 19:15,26,78.8,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,5.6,9,190,S,1004,29.65,4.6,0.18,100,100,29.4,84.9,1.6,0,6,15.4,24.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630418885,31-08-2021 19:38,1630414800,31-08-2021 18:30,26,78.8,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,5.6,9,190,S,1004,29.65,4.6,0.18,100,100,29.4,84.9,1.6,0,6,15.4,24.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630419786,31-08-2021 19:53,1630419300,31-08-2021 19:45,26,78.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,5.6,9,180,S,1004,29.65,4.6,0.18,100,100,29.4,84.9,2,1,6,15.4,24.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630420687,31-08-2021 20:08,1630420200,31-08-2021 20:00,26,78.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,5.6,9,180,S,1004,29.65,19.9,0.78,100,100,29.3,84.7,2,1,6,13.9,22.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630421587,31-08-2021 20:23,1630421100,31-08-2021 20:15,26,78.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,4.3,6.8,180,S,1004,29.65,19.9,0.78,100,100,29.3,84.7,2,1,6,13.9,22.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630422488,31-08-2021 20:38,1630418400,31-08-2021 19:30,26,78.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,4.3,6.8,180,S,1004,29.65,19.9,0.78,100,100,29.3,84.7,2,1,6,13.9,22.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630423571,31-08-2021 20:56,1630422900,31-08-2021 20:45,26,78.8,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,3.8,6.1,180,S,1005,29.68,0.2,0.01,100,100,29,84.2,2.2,1,6,9.2,14.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630424473,31-08-2021 21:11,1630423800,31-08-2021 21:00,26,78.8,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,3.8,6.1,180,S,1005,29.68,0.2,0.01,100,100,29,84.2,2.2,1,5,10.1,16.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630425374,31-08-2021 21:26,1630424700,31-08-2021 21:15,26,78.8,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,4.3,6.8,130,SE,1005,29.68,0.2,0.01,100,100,29,84.2,2.5,1,5,10.1,16.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630426275,31-08-2021 21:41,1630422000,31-08-2021 20:30,26,78.8,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,4.3,6.8,130,SE,1005,29.68,0.2,0.01,100,100,29,84.2,2.5,1,5,10.1,16.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630427175,31-08-2021 21:56,1630426500,31-08-2021 21:45,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9,170,S,1005,29.68,0.2,0.01,100,100,29,84.2,2.5,1,5,10.1,16.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630428076,31-08-2021 22:11,1630427400,31-08-2021 22:00,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9,170,S,1005,29.68,0.2,0.01,100,100,29,84.1,2.5,1,1,11,17.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630428977,31-08-2021 22:26,1630428300,31-08-2021 22:15,26,78.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,0,0,0,N,1005,29.68,0.2,0.01,100,100,29,84.1,2,1,1,11,17.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630429878,31-08-2021 22:41,1630425600,31-08-2021 21:30,26,78.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,0,0,0,N,1005,29.68,0.2,0.01,100,100,29,84.1,2,1,1,11,17.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630430779,31-08-2021 22:56,1630430100,31-08-2021 22:45,26,78.8,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,6.9,11.2,140,SE,1006,29.71,0.2,0.01,100,100,29,84.1,2,1,1,11,17.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630431680,31-08-2021 23:11,1630431000,31-08-2021 23:00,26,78.8,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,6.9,11.2,140,SE,1006,29.71,0.7,0.03,100,100,28.9,83.9,2,1,1,9.4,15.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630454374,01-09-2021 05:29,1630453500,01-09-2021 05:15,27,80.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,4.3,6.8,210,SSW,1004,29.65,1.3,0.05,100,100,30.7,87.3,2.5,1,1,10.7,17.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630455276,01-09-2021 05:44,1630450800,01-09-2021 04:30,27,80.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,4.3,6.8,210,SSW,1004,29.65,1.3,0.05,100,100,30.7,87.3,2.5,1,1,10.7,17.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630456177,01-09-2021 05:59,1630455300,01-09-2021 05:45,27,80.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,4.3,6.8,210,SSW,1004,29.65,1.3,0.05,100,100,30.7,87.3,2.5,1,1,10.7,17.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630457078,01-09-2021 06:14,1630456200,01-09-2021 06:00,26,78.8,0,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/night/299.png,1186,17.4,28.1,240,WSW,1004,29.65,0.4,0.02,100,100,28.8,83.8,0.8,0,1,12.1,19.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630457978,01-09-2021 06:29,1630457100,01-09-2021 06:15,26,78.8,1,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/day/299.png,1186,17.4,28.1,240,WSW,1004,29.65,0.4,0.02,100,100,28.8,83.8,0.8,0,1,12.1,19.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630458879,01-09-2021 06:44,1630454400,01-09-2021 05:30,26,78.8,1,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/day/299.png,1186,17.4,28.1,240,WSW,1004,29.65,0.4,0.02,100,100,28.8,83.8,0.8,0,1,12.1,19.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630459780,01-09-2021 06:59,1630458900,01-09-2021 06:45,27,80.6,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,11.9,19.1,270,W,1005,29.68,0.4,0.02,94,100,30.6,87.1,2.5,1,1,12.1,19.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630460682,01-09-2021 07:14,1630459800,01-09-2021 07:00,27,80.6,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,11.9,19.1,270,W,1005,29.68,0.3,0.01,94,100,30.7,87.2,2.5,1,1,12.3,19.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630464419,01-09-2021 08:16,1630464300,01-09-2021 08:15,27,80.6,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,8.1,13,290,WNW,1006,29.71,2.2,0.09,94,100,30.8,87.4,2.5,1,1,11.2,18
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630465320,01-09-2021 08:32,1630461600,01-09-2021 07:30,27,80.6,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,8.1,13,270,W,1006,29.71,2.2,0.09,94,100,30.8,87.4,2.5,1,1,11.2,18
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630466221,01-09-2021 08:47,1630466100,01-09-2021 08:45,28,82.4,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,6.9,11.2,260,W,1006,29.71,2.2,0.09,89,100,32.9,91.3,2.5,1,1,11.2,18
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630467122,01-09-2021 09:02,1630467000,01-09-2021 09:00,28,82.4,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,6.9,11.2,260,W,1006,29.71,0.8,0.03,89,100,33.2,91.8,2.5,1,6,11.2,18
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630468022,01-09-2021 09:17,1630467900,01-09-2021 09:15,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,270,W,1007,29.74,0.8,0.03,89,100,33.2,91.8,2.5,1,6,11.2,18
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630468923,01-09-2021 09:32,1630465200,01-09-2021 08:30,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,270,W,1007,29.74,0.8,0.03,89,100,33.2,91.8,2.5,1,6,11.2,18
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630469824,01-09-2021 09:47,1630465200,01-09-2021 08:30,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,270,W,1007,29.74,0.8,0.03,89,100,33.2,91.8,2.5,1,6,11.2,18
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630470725,01-09-2021 10:02,1630470600,01-09-2021 10:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,220,SW,1007,29.74,0.9,0.04,89,100,33,91.4,3,1,6,13.9,22.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630471625,01-09-2021 10:17,1630471500,01-09-2021 10:15,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,250,WSW,1007,29.74,0.9,0.04,89,100,33,91.4,3,1,6,13.9,22.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630472526,01-09-2021 10:32,1630468800,01-09-2021 09:30,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,250,WSW,1007,29.74,0.9,0.04,89,100,33,91.4,3,1,6,13.9,22.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630473427,01-09-2021 10:47,1630468800,01-09-2021 09:30,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,250,WSW,1007,29.74,0.9,0.04,89,100,33,91.4,3,1,6,13.9,22.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630474327,01-09-2021 11:02,1630474200,01-09-2021 11:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,230,SW,1007,29.74,3.1,0.12,89,100,32.9,91.2,3,1,6,17,27.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630475228,01-09-2021 11:17,1630475100,01-09-2021 11:15,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,240,WSW,1007,29.74,3.1,0.12,84,100,35.4,95.6,3,1,6,17,27.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630476129,01-09-2021 11:32,1630472400,01-09-2021 10:30,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,240,WSW,1007,29.74,3.1,0.12,84,100,35.4,95.6,3,1,6,17,27.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630477030,01-09-2021 11:47,1630476900,01-09-2021 11:45,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,230,SW,1007,29.74,3.1,0.12,84,75,35.4,95.6,3,1,6,17,27.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630477931,01-09-2021 12:02,1630477800,01-09-2021 12:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,230,SW,1007,29.74,1,0.04,84,75,35.3,95.6,3,1,6,17.7,28.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630478832,01-09-2021 12:17,1630477800,01-09-2021 12:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,230,SW,1007,29.74,1,0.04,84,75,35.3,95.6,3,1,6,17.7,28.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630479733,01-09-2021 12:32,1630476000,01-09-2021 11:30,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,240,WSW,1006,29.71,1,0.04,84,75,35.3,95.6,3,1,6,17.7,28.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630480633,01-09-2021 12:47,1630480500,01-09-2021 12:45,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,12.5,20.2,270,W,1006,29.71,1,0.04,79,75,38.1,100.6,3.5,2,6,17.7,28.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630491614,01-09-2021 15:50,1630491300,01-09-2021 15:45,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,210,SSW,1004,29.65,0.4,0.02,89,75,32.5,90.5,4,2,6,13,20.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630492515,01-09-2021 16:05,1630492200,01-09-2021 16:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,210,SSW,1004,29.65,0.4,0.02,89,75,32.4,90.4,4,2,6,14.1,22.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630493416,01-09-2021 16:20,1630493100,01-09-2021 16:15,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,220,SW,1004,29.65,0.4,0.02,84,75,34.8,94.6,4,2,6,14.1,22.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630494317,01-09-2021 16:35,1630490400,01-09-2021 15:30,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,220,SW,1004,29.65,0.4,0.02,84,75,34.8,94.6,4,2,6,14.1,22.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630495218,01-09-2021 16:50,1630494900,01-09-2021 16:45,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,12.5,20.2,230,SW,1004,29.65,0.4,0.02,84,75,34.8,94.6,4,2,6,14.1,22.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630496119,01-09-2021 17:05,1630495800,01-09-2021 17:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,12.5,20.2,230,SW,1004,29.65,1.8,0.07,84,75,34.6,94.3,4,2,6,17.2,27.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630497020,01-09-2021 17:20,1630496700,01-09-2021 17:15,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,12.5,20.2,230,SW,1004,29.65,1.8,0.07,84,75,34.6,94.3,4,2,6,17.2,27.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630497921,01-09-2021 17:35,1630494000,01-09-2021 16:30,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,12.5,20.2,230,SW,1004,29.65,1.8,0.07,84,75,34.6,94.3,4,2,6,17.2,27.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630498821,01-09-2021 17:50,1630498500,01-09-2021 17:45,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,13.6,22,240,WSW,1004,29.65,1.8,0.07,79,75,34.6,94.3,4,2,6,17.2,27.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630499722,01-09-2021 18:05,1630499400,01-09-2021 18:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,13.6,22,240,WSW,1004,29.65,0.2,0.01,79,75,34.6,94.2,4,2,6,16.3,26.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630500623,01-09-2021 18:20,1630500300,01-09-2021 18:15,28,82.4,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,10.5,16.9,230,SW,1004,29.65,0.2,0.01,84,75,32.3,90.1,4,2,6,16.3,26.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630501525,01-09-2021 18:35,1630497600,01-09-2021 17:30,28,82.4,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,10.5,16.9,230,SW,1004,29.65,0.2,0.01,84,75,32.3,90.1,4,2,6,16.3,26.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630502425,01-09-2021 18:50,1630502100,01-09-2021 18:45,28,82.4,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,10.5,16.9,220,SW,1004,29.65,0.2,0.01,84,75,32.3,90.1,3,1,6,16.3,26.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630503326,01-09-2021 19:05,1630503000,01-09-2021 19:00,28,82.4,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,10.5,16.9,220,SW,1004,29.65,0.7,0.03,84,75,32.4,90.2,3,1,6,20.8,33.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630504227,01-09-2021 19:20,1630503900,01-09-2021 19:15,27,80.6,0,Heavy rain,//cdn.weatherapi.com/weather/64x64/night/308.png,1195,12.5,20.2,250,WSW,1005,29.68,0.7,0.03,89,75,30.3,86.6,1.2,0,6,20.8,33.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630505128,01-09-2021 19:35,1630501200,01-09-2021 18:30,27,80.6,0,Heavy rain,//cdn.weatherapi.com/weather/64x64/night/308.png,1195,12.5,20.2,250,WSW,1005,29.68,0.7,0.03,89,75,30.3,86.6,1.2,0,6,20.8,33.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630506028,01-09-2021 19:50,1630505700,01-09-2021 19:45,27,80.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,6.9,11.2,200,SSW,1005,29.68,0.7,0.03,89,75,30.3,86.6,2.5,1,6,20.8,33.5
